PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Seat,GMM_label
0.5775350937849052,-1.5785742912340939,-2.8581249261332125,-1.1937899777651377,-1.633223011654713,0.1080855969651644,0.48920833316565693,-0.5372133739097923,1.3067276423252259,0.17628651256428365,0.41553358173021243,-0.3805470524644534,Cheadle,2
-0.0077293559067883166,-1.1174097353771653,-0.6862219292513492,-0.35105424511628497,-0.22608489216844269,-0.944868101463396,0.5294088688678058,0.19479577452882899,0.23037707908961827,-0.1275511257433852,-0.009950668834923754,0.5886811782240232,Chelmsford,4
-7.652657162448592,-6.86260606981044,-0.2503509238041474,3.1037904008813384,-0.37655330698315703,2.8761313643876094,-1.1054105833616434,0.4852707220551491,1.4040352568402896,5.591617497714712,-1.9146308780895391,1.5819797779787526,Chelsea and Fulham,3
0.382325909660742,-2.4063895675419085,-0.05637722893721185,-0.9209838573418566,-0.17626107453152456,-0.24325634125450687,0.006539457637273054,-0.18511749235077007,-0.08940384536213357,-0.15251361624699014,-0.09186224652597819,0.5573810532468415,Cheltenham,4
-0.15165103816910036,-2.093823538053128,-3.6669054680054627,-0.7340174618077615,-0.4394004879748808,-0.7777998859049273,0.2601816741729317,-0.33505613403109086,0.288896473983279,1.0263301112303858,0.09653551089391366,0.2739490722876263,Chesham and Amersham,2
1.2173171802436196,-1.3989294781921895,0.6613994527326024,-0.5657608011677621,0.10302602104357082,0.1379659254450243,-0.6098917020940033,0.06437567077354617,0.5209660690155633,0.23532199123591538,0.6699794761789988,-0.02127123799770133,Chester North and Neston,5
2.7942739082438313,-1.9715315923906347,-1.742355455643087,-0.32906171959048913,-0.8812756979114338,-0.20142985794387266,-0.5894274722212821,0.031705679746575975,1.0344530837995074,0.43118589656040573,0.9454681302166574,-0.2110853647431724,Chester South and Eddisbury,5
2.352835015803303,0.8273902416296681,1.3796649937373133,0.2691264872608289,0.3213509734825191,-0.04592861422711461,0.3812714142700411,0.5024599749208891,0.23110749244747344,0.555706214170771,0.12495506303660907,-0.03565903788707665,Chesterfield,1
2.410387665878164,-1.2556247201850512,-0.19374905645372256,-0.06513879371628409,0.17623348811280334,0.6304282400723119,-0.5713087446863495,0.7398355283021558,0.301663619688161,-0.17696141670378968,0.07626093421787412,-0.2376094698380718,Chichester,6
-3.4215576943101254,-0.5690465702065848,-2.5955731590454936,1.3418178230180589,-1.0648048304783393,-0.631690628791519,-0.036338246867800225,-0.2747995874747332,-0.2967582821199962,-1.1869129639070823,-0.06875641394491523,-0.8426659347750646,Chingford and Woodford Green,2
2.4710878110759675,-1.0787078870640197,-0.19916655752236845,-0.4406306077718613,0.015473494154118587,0.11449621856025344,-0.32568400485926674,0.007453546477504566,-0.3909920767650982,-0.23399403946474512,-0.39578243429557947,0.5078171286203521,Chippenham,5
-5.0878219925750185,-2.925004911072993,-3.7837915035618526,2.137962211819978,0.17133471763063862,2.2200415110669973,3.776343208415666,0.16232630020201136,0.22473384932905674,-1.076382388568259,2.3504473620106543,0.4518288084982059,Chipping Barnet,3
2.5160294994932015,-0.19057021667093743,-0.6688799270736137,0.47948988653170277,-0.551024562113994,-0.28782788724565145,-0.8599827313714637,-0.49952658712358167,0.7177349745077279,0.2560582574515718,1.0550008062343215,0.11508469664683617,Chorley,5
4.329646055230769,-1.065230365228903,-1.5102309987775946,-0.08522384292579722,0.20508584356862458,1.14608084093795,-1.1223854238241366,0.6609946973492649,-0.1288043149587435,-0.7171727219577705,0.06196902942283203,-1.4021671438899574,Christchurch,6
-11.807220731896686,-9.37030069598284,-0.4110248151947149,2.8824503397292314,1.1979709980295021,6.987493359600891,-2.0434812840343803,-0.8802201184145027,-0.0810718875072295,6.71942129557125,-2.9359466317319654,1.2862144996796185,Cities of London and Westminster,3
0.2033748376436807,-1.0295905989916312,2.838665024968529,-1.5387652531113625,0.8233377826857516,0.3428146210639071,-0.7836076704294492,-0.3931227103155339,1.5772829628040066,0.07047793804431123,2.090078161277777,0.4431645346260398,City of Durham,2
