Seat,County,Region,Superwealthy,Rural,LGBT,White,WhiteBritish,WhiteOther,Asian,Indian,Pakistani,Bangladeshi,Chinese,Black,Arab,Mixed,OtherEthnicity,Christian,NoReligion,Muslim,Hindu,Jewish,Sikh,Buddhist,Veterans,Age0to17,Age18to24,Age65plus,NoQualifications,Degrees,PublicSector,ManagerialProfessional,Intermediate,Routine,SocialRent,PrivateRent,OwnerOccupation,y2019_Turnout,y2024_Turnout,y2019_CON_share,y2024_CON_share,swing_CON,y2019_GRN_share,y2024_GRN_share,swing_GRN,y2019_LAB_share,y2024_LAB_share,swing_LAB,y2019_LD_share,y2024_LD_share,swing_LD,y2019_OTHER_share,y2024_OTHER_share,swing_OTHER,y2019_REF_share,y2024_REF_share,swing_REF
South Ribble,Lancashire,North West,0.0,17.3,2.3326482,95.72272459999999,93.4294855,2.2932391,1.8529730000000002,0.8752943,0.3684894,0.0781,0.2819102,0.48989059999999995,0.0718,1.6714005,0.2629077,62.7341259,30.009291100000002,0.8530945999999999,0.6588255000000001,0.0665,0.050699999999999995,0.2438921,8.26914980559201,19.2381379422794,7.761514195583576,28.319242902208053,15.47968642271648,33.083935548121865,17.0,36.3891,19.72,28.436099999999996,10.894276699999999,11.8105946,76.3862404,68.30005965676548,63.60010345907241,53.52021125330083,28.55094178082192,-24.96926947247891,2.512695510867357,3.369006849315068,0.856311338447711,36.22384724761324,42.465753424657535,6.241906177044292,7.743245988218566,6.361301369863013,-1.3819446183555524,0.0,0.0,0.0,0.0,19.252996575342465,19.252996575342465
South Shields,Tyne and Wear,North East,0.0,0.2,2.5978454,92.7972425,91.4274771,1.3697654,3.9832379,0.5440905,0.41341859999999997,2.3025278,0.1892489,0.5959514,0.47537509999999994,1.5894651,1.0341098,51.2210782,39.4439813,3.6080384,0.2005092,0.0338,0.3739834,0.20388849999999997,8.999013213314399,19.5129503881798,8.661958284096835,28.163730797768483,20.586390290467747,27.24669303150143,33.0,26.502100000000002,16.1524,34.7198,27.423702700000003,14.472417400000001,57.389044,65.70071872265339,53.900086359577855,25.824271802262107,11.21008038235933,-14.614191419902777,3.1486091095681035,14.753964805561589,11.605355695993484,44.08926153980523,41.06560938518358,-3.023652154621651,3.5481898772872182,3.8072995872257223,0.259109709938504,8.705620332765623,6.164457962198567,-2.541162370567056,14.684047338311718,22.998587877471213,8.314540539159495
South Shropshire,Shropshire,West Midlands,0.0,69.2,1.9838977,97.71656399999999,95.4753228,2.241241199999999,0.9342104,0.3107029,0.1063763,0.0179,0.23908330000000003,0.1981,0.031599999999999996,0.9226297,0.22855409999999998,58.835548599999996,33.878204499999995,0.30017059999999995,0.06849999999999999,0.0484,0.19590079999999999,0.2748931,8.925934746368181,15.8400846464248,6.217105668610022,37.69459269576362,17.76310937384763,33.16985028394424,9.0,34.592,24.055799999999998,27.256200000000003,11.5813289,18.0542986,69.518933,74.90010897203051,67.40043843624406,65.38728003325481,34.12773701430701,-31.259543018947802,3.4623112096438966,3.699688304648326,0.2373770950044296,15.78910904808092,13.4338760575378,-2.3552329905431204,15.361299709020368,30.98367955394653,15.622379844926161,0.0,0.0,0.0,0.0,17.755019069560333,17.755019069560333
South Suffolk,Suffolk,Eastern,0.5,68.3,2.128512,96.6721800999999,93.5847177,3.087462399999907,0.9475960999999999,0.2534058,0.0401,0.11587360000000001,0.1916788,0.5446846,0.0401,1.4630396,0.372559799999999,49.5608668,42.925677699999994,0.4689141,0.168939,0.13753369999999998,0.028200000000000003,0.2620721,9.02985074626865,18.2474003689466,7.153932456792764,33.18290115597459,17.43541362420357,29.488090776328878,9.0,35.2193,21.8291,28.5999,13.2661692,14.823383000000002,71.039801,70.50033768572716,65.50030199315482,62.05644034646549,32.95424274092744,-29.102197605538052,6.049175747415479,8.212946456015246,2.163770708599767,19.20129325829242,26.71051822708551,7.509224968793092,12.693090647826608,13.16366467900248,0.4705740311758717,0.0,0.0,0.0,0.0,18.958627896969325,18.958627896969325
South West Devon,Devon,South West,0.0,23.5,2.1596174,97.77272409999999,95.6125879,2.160136199999996,0.5950106000000001,0.155699,0.0526,0.0351,0.129921,0.2546417,0.0866,1.0373059,0.3402553,49.7762425,43.2419055,0.31862240000000003,0.0732,0.07110000000000001,0.0186,0.24953599999999998,16.9306811332127,19.0668699717111,7.854584216462756,31.63524585084085,13.705147525874631,33.305102688968866,11.0,36.7423,20.5397,28.0362,7.5535839,14.4996022,76.58220220000001,74.40022280280625,67.30048309178744,62.57040998217469,34.294246008958304,-28.276163973216384,3.8841354723707666,5.5989433788905485,1.7148079065197819,21.41176470588235,30.25152176409785,8.839757058215497,12.133689839572192,10.625550323494506,-1.5081395160776854,0.0,1.3112055434324872,1.3112055434324872,0.0,17.918532981126297,17.918532981126297
South West Hertfordshire,Hertfordshire,Eastern,3.5,2.2,1.8779461000000002,77.879911,68.8236304,9.0562806,14.605437299999998,10.375634699999999,1.2194752999999998,0.23420390000000002,0.7359251,2.2996395,0.3018403,3.5857418,1.629332,47.7452831,31.2480441,3.5796848,7.9336557,1.5495816,0.8732169999999999,0.5279682,5.29055752167,22.0947808304436,8.592660224707686,24.01658677623067,13.35106248897179,42.6356784552948,9.0,43.7347,20.277800000000003,19.3882,14.733035899999999,13.353336399999998,71.1468431,71.10036613656055,67.300799174326,52.179724045756515,34.107017034857215,-18.0727070108993,1.4996658673690004,5.247233389978033,3.747567522609032,16.0816069814065,19.971401334604387,3.8897943531978854,12.697039977986558,24.872549425954325,12.175509447967768,17.541963127481427,1.7304264931404651,-15.811536634340962,0.0,14.071372321465578,14.071372321465578
South West Norfolk,Norfolk,Eastern,0.0,60.7,2.3847285,96.1669852,87.3731277,8.793857500000001,0.892306499999999,0.1950767,0.06949999999999999,0.0763,0.1796251,0.5572241,0.0435,1.6137287,0.7697262,49.9237084,42.1071946,0.42781269999999993,0.1274746,0.1052632,0.0444,0.2945437,11.0000452304491,19.1488764044943,7.67814334850431,30.42305064331945,23.81518798395373,22.285194514413657,10.0,27.3796,19.8642,37.509,14.128369800000002,19.3798625,65.9399313,66.30008830996799,59.30072361997245,68.65491477450104,25.300552610804104,-43.35436216369693,3.0219151283065204,4.145708807939552,1.1237936796330312,18.33128681138005,26.7215518213601,8.390265009980052,8.251992757393495,5.90504116386602,-2.346951593527475,1.7398905284189057,15.466335852035638,13.726445323616732,0.0,22.460809743994588,22.460809743994588
South West Wiltshire,Wiltshire,South West,0.5,17.0,2.6864515,95.0555925,89.408585,5.647007500000001,1.646403,0.369312,0.0433,0.1774348,0.25893109999999997,0.779888,0.2186987,1.71761029999999,0.8005199,48.360807900000005,43.0532918,0.8840702,0.2960655,0.0928,0.098,0.4177928,12.7451214560393,19.5220892449898,7.756545290400236,28.54097702878916,16.763757281796142,28.565892441933137,16.0,32.4949,19.2981,34.0001,14.2133798,17.5093745,67.5726672,66.00019560995375,63.200547570157426,58.31445688760929,33.826459885635074,-24.487997001974215,3.675085208628829,4.858343441344655,1.1832582327158256,21.52549907911171,26.8021140183677,5.276614939255989,16.484958824650167,15.606047478773178,-0.8789113458769897,0.0,1.9255761566452954,1.9255761566452954,0.0,16.9814590192341,16.9814590192341
Southampton Itchen,Hampshire,South East,0.5,0.0,4.8911412,85.9525908,75.0978985,10.854692299999991,6.342731,2.1324151,0.6705251,0.45519380000000004,1.2738159,2.6157746,0.4497424,3.3544425,1.7344612,40.4066836,46.4733193,3.5053289000000003,0.9258502,0.0963,0.8522547,0.4870027,6.40479503371508,19.794233990860597,16.850565913937228,18.20875936355178,17.48963647073206,29.199035330466,15.0,27.366400000000002,17.1705,32.8943,22.414642,25.343037600000002,50.750294399999994,65.7000748150406,55.60052600818235,50.50926804580249,25.430320868262683,-25.07894717753981,2.193121191033508,7.339762962184322,5.146641771150813,41.02401889458257,41.473734002575355,0.44971510799278747,5.278252251112376,7.053320368959083,1.7750681178467067,0.9953396174690538,0.6937692166189262,-0.30157040085012754,0.0,18.009092581399628,18.009092581399628
Southampton Test,Hampshire,South East,0.5,0.0,4.8223210000000005,77.2488352,62.90586689999999,14.3429683,13.3297146,4.8998055,2.5611797,1.0684399,1.4972633000000002,3.4269689,0.5491473,3.2659339000000003,2.7285475,40.1427628,41.3351669,7.091095,1.5253363,0.0959,2.3431916,0.5012078,5.2867108322730605,20.3614711401862,17.45746847987657,16.15592137862676,17.936727796553832,33.43232312039448,32.0,27.483,15.5358,31.2361,21.629447600000002,33.231694,44.2131356,64.30010718113613,54.600768573868486,35.655865226474646,18.466694595726853,-17.189170630747793,3.184869093656932,10.037704231252619,6.852835137595687,49.46437302751478,44.53288646837034,-4.931486559144439,7.66546650664533,9.082530372852954,1.4170638662076245,0.49339911988265106,3.186705767350929,2.693306647468278,3.536027025825666,14.693478564446306,11.15745153862064
Southend East and Rochford,Essex,Eastern,0.0,3.4,3.4006764,87.5787588,81.4826502,6.096108600000005,4.92452389999999,1.2672659,0.8804698999999999,0.8550227,0.7176084,3.3142311,0.22495240000000002,3.0394023,1.143084,42.077620700000004,45.7571224,2.9598868,0.9313260999999999,0.9852718,0.1058556,0.5231712000000001,5.83397404533911,21.482967893500298,9.047161931357747,23.53982521536405,20.832757125077002,25.12351809712985,19.0,30.891099999999998,19.9155,29.512,16.4507712,27.3915474,55.0952891,61.6000570939195,56.500491544018125,59.00085733484719,28.666532176719787,-30.334325158127402,0.09731909076163774,6.848900544684285,6.751581453922647,31.329795861621523,38.82136372806133,7.491567866439805,6.430011353893922,5.721706677425862,-0.7083046764680594,3.142016358875733,1.7500504337300788,-1.3919659251456542,0.0,18.191446439378655,18.191446439378655
Southend West and Leigh,Essex,Eastern,0.0,0.0,2.8509428999999997,88.9858732,84.0135757,4.9722975,5.1521429,1.6308311999999998,0.8966168,0.7740856,0.5086015,2.06358,0.1867141,2.8357208,0.962744699999999,43.1416596,44.8891871,2.5848236,1.1698807,1.1290369999999998,0.1147514,0.4862347,6.01866605964033,21.4172808470928,7.646075176308063,25.72280251072387,18.82125858699692,28.041864981836927,30.0,35.8665,21.2335,25.5791,7.591623,23.0571364,68.9005236,66.9004189326325,62.26999163002033,59.05563874681551,31.555365905696608,-27.500272841118903,0.0,6.9596756987412,6.9596756987412,29.001769704984344,35.71367612545338,6.711906420469038,10.596837867797204,6.77192233838276,-3.8249155294144437,1.3457536804029482,1.3484104971196926,0.002656816716744448,0.0,17.650949434606357,17.650949434606357
Southgate and Wood Green,London (Enfield; Haringey),London,3.5,0.0,3.3906845,58.3513621,29.817856300000003,28.533505799999997,12.7726317,4.7910018,1.2703354999999998,1.9366389000000002,1.6556393999999999,11.8144314,0.9636491,6.2676111999999895,10.7939597,44.9366399,23.726570799999998,14.387570799999999,3.2645246,1.9895386000000002,0.4397845,0.9309421999999999,2.09687906371911,20.2772773556826,9.85242970269791,18.640820577312258,20.178707224334598,42.83174904942966,19.0,33.519,19.6474,22.7864,18.4269343,32.5544538,47.4743986,69.30044831258299,58.90068223732573,28.553270602519348,17.597600227715617,-10.95567037480373,2.4548489907421462,12.27693722493486,9.822088234192714,57.79518895128244,51.09807098596484,-6.697117965317602,9.944604644103809,8.59407501477962,-1.350529629324189,0.0,3.5427295220161588,3.5427295220161588,1.2520868113522539,6.890587024588908,5.638500213236654
Southport,Lancashire; Merseyside,North West,0.0,17.5,2.4564396,95.3713192,89.4733599,5.8979593,1.7561516999999998,0.4385244,0.1242657,0.3060428,0.42414660000000004,0.557661099999999,0.1632913,1.6267509,0.688082799999999,59.429398899999995,32.6565404,1.0598638,0.3306939,0.183833,0.0246,0.276263,8.08407252057118,17.413722329572103,7.5720104742507885,31.85069343419641,18.21493846716218,31.245278420860238,20.0,32.6628,19.864,30.1186,7.0596863999999995,23.2350784,68.6600348,67.20004317381509,61.20067911714771,50.377449405717954,25.439978694600413,-24.93747071111754,0.3573723096691295,4.791495594664773,4.434123284995644,36.783247671056856,38.287578508178164,1.5043308371213087,12.481930613556056,13.022925497680818,0.5409948841247623,0.0,2.046206085354757,2.046206085354757,0.0,16.41181561952107,16.41181561952107
Spelthorne,Surrey,South East,2.0,0.9,2.3427941,78.6713286,69.2123155,9.459013100000002,12.7680653,7.3416861,1.6219891,0.4205517,0.7760295,2.4747474,0.5128205,3.6548174,2.4310412,50.9271041,31.190325899999998,4.027002100000001,4.2465155,0.16900590000000001,2.5370307000000003,0.6828226,5.78160507116373,21.627099015634,8.422608053195404,22.860683770868757,16.808617835464602,33.58364722535448,11.0,37.4631,20.9303,24.9094,12.668644100000002,17.909769400000002,68.1011386,67.90004937187997,62.60051256322291,58.85881640072712,30.40765931638002,-28.451157084347102,4.286002827711574,5.226790278559979,0.9407874508484051,21.70874570793779,26.963566260884637,5.254820552946846,15.146435063623512,18.8666984360785,3.7202633724549887,0.0,0.5913442793397738,0.5913442793397738,0.0,17.943941428757093,17.943941428757093
Spen Valley,West Yorkshire,Yorkshire and the Humber,0.0,0.4,2.4139368,88.34351529999999,86.1592314,2.184283899999995,8.3463068,1.2151537000000001,6.4373712,0.0368,0.2680486,0.7358197000000001,0.1145776,2.1033931,0.4709246,47.2564437,38.8397174,7.3666064,0.4110079,0.0494,0.33637469999999997,0.18605729999999998,7.2763244669158,21.18577807041,8.81489120077273,26.52429871163958,20.11248828247058,27.762733048640758,11.0,31.8651,18.310499999999998,32.1737,14.0030776,16.4724848,68.9968492,65.40001385329363,56.50002064153903,46.359804274608656,24.012372741000537,-22.34743153360812,1.758139337838124,5.562862292366896,3.804722954528772,33.51479590756,39.154366993034245,5.639571085474245,5.83575165752293,3.4706999853865264,-2.365051672136403,9.085132072274355,3.7166934580349746,-5.3684386142393805,3.446376750195937,24.083004530176826,20.636627779980888
St Albans,Hertfordshire,Eastern,2.0,11.9,2.3578417000000003,80.6044835,69.347789,11.2566945,10.116254600000001,2.9048562,1.4499161,2.8696884,1.2519719,2.4707857,0.737518,4.6481717,2.1603047,44.7544789,37.3973855,6.1804809,2.1271465,1.887001,0.3386152,0.5556504999999999,4.28703866102077,23.337282277725,7.7291477758904605,21.482484259460293,10.95103434219912,51.7247528788342,12.0,49.8561,16.6998,17.224600000000002,13.3669072,17.9119062,68.0246543,78.00064886519121,71.00075658573492,39.25167730618298,18.18886348665091,-21.062813819532067,1.7179955512957301,6.3393652884876195,4.621369737191889,8.82145505181113,10.053473863680397,1.232018811869267,49.93037596976328,56.616421901034606,6.686045931271323,0.2784961209468868,0.4010539776029759,0.12255785665608909,0.0,8.400821482543495,8.400821482543495
St Austell and Newquay,Cornwall,South West,0.0,47.3,2.764548,97.189041,93.87192490000001,3.317116099999995,0.5432939999999999,0.0952,0.00601,0.0421,0.1684143,0.1354,0.011000000000000001,1.1568458,0.9753724,44.0950328,47.9564934,0.11628490000000001,0.0882,0.0862,0.018000000000000002,0.3318129,10.2097612585675,18.8774709758393,7.988444616351588,29.18096987864428,17.869835360104442,26.42337354640621,14.000000000000002,26.6663,21.1195,36.3912,11.1320668,21.723630399999998,65.76659459999999,73.9005056533927,61.400604388385226,55.57370503466551,28.86244971325858,-26.711255321406927,3.067261969581473,5.000855944534794,1.9335939749533209,26.63980543758394,34.14790721561243,7.508101778028486,10.824349341173908,10.28203372421467,-0.5423156169592378,3.894878216995172,1.9943507660703585,-1.9005274509248133,0.0,19.712402636309168,19.712402636309168
St Helens North,Merseyside,North West,0.0,8.2,2.6458186,96.89225019999999,94.15481989999999,2.737430299999999,1.1630886,0.19866620000000002,0.0849,0.13377529999999999,0.3064851,0.37436389999999997,0.188683,1.0652106,0.5051513,62.334278399999995,31.4611453,0.7028193,0.22661930000000002,0.029,0.0319,0.2306126,7.488274668730931,20.0181212369205,8.468238016931588,26.14531944698213,21.290857240353912,26.979793794330558,12.0,28.3729,16.5657,36.128,20.510894099999998,13.3483596,65.3165767,62.5004927920943,53.600137728278,26.62055045099977,11.135543805900085,-15.485006645099684,4.133638905826202,8.63517319760834,4.501534291782138,52.29074241500389,52.586845876365075,0.2961034613611844,5.609638148903513,4.444828778969215,-1.1648093699342983,0.0,0.6769778129169344,0.6769778129169344,11.345430079266626,22.52063052824035,11.175200448973724
St Helens South and Whiston,Merseyside,North West,0.0,0.7,2.6643257,95.6559121,92.68264389999999,2.973268200000001,2.0950207,0.7169744,0.1708086,0.041100000000000005,0.43967399999999995,0.5314603,0.2150923,1.1060383999999999,0.611537,62.7705673,30.5333853,0.7327591,0.4902633,0.0401,0.0242,0.3047013,7.50196106396634,20.0439676756162,9.049134419551915,24.7135947046842,21.81056246876242,27.2391741743666,36.0,27.887600000000003,16.5558,35.9255,19.161377700000003,16.9388385,63.0060139,64.00073309648677,52.98165457103457,21.29215586933057,8.037334034441962,-13.25482183488861,4.28222129215587,6.946233732088866,2.6640124399329963,58.1227834438399,49.74102800052583,-8.38175544331407,5.680992136044232,5.7815170237938736,0.10052488774964186,0.0,11.158143814907321,11.158143814907321,10.621847258629424,18.335743394242147,7.713896135612723
St Ives,Cornwall,South West,0.0,63.3,2.9372086,96.4952028,93.5666832,2.928519600000001,0.5885591,0.0802,0.028200000000000003,0.0463,0.163827,0.19770000000000001,0.0588,1.2552538,1.4631928,46.0562441,45.6585355,0.1841662,0.0486,0.0904,0.0226,0.45194170000000006,11.6408147083601,16.7758861289422,7.246337929924334,34.75881311369848,15.79868299784952,32.376080248974844,13.0,30.226799999999997,23.816699999999997,30.928099999999997,13.7813127,19.8270522,65.3014198,76.90079755739131,68.80050342529425,48.9860665318466,23.379620005820478,-25.606446526026126,1.820070873300061,3.7355007691348274,1.9154298958347664,9.078090502606727,5.7955348605163595,-3.282555642090368,39.28829848420193,52.037167920841476,12.748869436639545,0.8274736080446762,1.5569783395002703,0.7295047314555941,0.0,13.495198104186587,13.495198104186587
St Neots and Mid Cambridgeshire,Cambridgeshire,Eastern,1.0,39.8,2.9505668,89.5934836,80.51616320000001,9.0773204,5.0973008,2.1522568,0.6035779,0.2667852,1.0198386,1.4247467,0.2374578,2.82584229999999,1.0586265,43.1902897,46.2101001,1.7965601000000002,1.3367769999999999,0.2015099,0.1977257,0.45505290000000004,6.852745233172521,23.0490694640432,7.885267455539398,22.47941318939856,12.59628508693846,42.24556406148003,13.0,43.5452,17.8928,23.7636,13.937514400000001,15.2377671,68.1438089,67.00004016548179,67.73491136386924,51.29588553843695,28.168374872357322,-23.127510666079626,1.704534100673421,5.035739949321131,3.3312058486477096,18.811821833223426,13.081956053099352,-5.729865780124074,26.816937433806924,36.906697931243144,10.08976049743622,1.3708210938592809,6.079573389811277,4.708752295951997,0.0,10.72765780416777,10.72765780416777
Stafford,Staffordshire,West Midlands,0.0,27.8,2.6318808,92.2313972,88.2832001,3.948197099999995,3.6383634999999996,1.6827432,0.4346998,0.1332656,0.4082582,1.3167915000000001,0.1998985,2.007446,0.8059399,52.4326783,38.1105494,1.317877,1.098936,0.0518,0.5817274,0.45057430000000004,9.586119299254669,19.1276535060913,7.267551704158996,27.610398770687873,16.16471877748181,34.04621404264539,27.0,36.276599999999995,18.532799999999998,30.011100000000003,14.8194301,16.734165700000002,67.5525414,72.70009492908656,65.20087862254658,57.94274132252344,30.289725923188943,-27.653015399334496,4.4766229463467875,6.207481144993371,1.7308581986465832,31.203835434896998,40.276902345193335,9.073066910296337,6.376800296232776,3.64276554587146,-2.7340347503613165,0.0,0.8650481427546785,0.8650481427546785,0.0,18.718076897998216,18.718076897998216
Staffordshire Moorlands,Staffordshire,West Midlands,0.0,28.2,1.7512867,98.0054039,96.5235654,1.481838499999999,0.6734287999999999,0.20415110000000003,0.09970000000000001,0.012899999999999998,0.1220213,0.20179999999999998,0.0246,0.9585355999999999,0.1607007,58.8358149,34.2227228,0.2710409,0.1243737,0.0329,0.055099999999999996,0.1900806,7.408192464628261,17.6311683472671,7.1642635001413515,32.86542267458291,20.25177354291278,28.30574488802337,12.0,31.0911,20.9225,33.0009,9.064172500000002,12.9537385,77.5237137,67.30009836486236,62.00083045775404,64.09794742527907,35.356334580388896,-28.741612844890177,3.071448240801542,5.295367419518729,2.223919178717187,26.691944332648436,32.6428340492356,5.950889716587167,6.138660001270944,3.461733869105353,-2.676926132165591,0.0,0.0,0.0,0.0,23.24373008175142,23.24373008175142
Stalybridge and Hyde,Greater Manchester,North West,0.0,0.2,3.2783101,89.551423,87.10260600000001,2.448816999999992,6.7126848,0.7221143999999999,1.0590326,4.2309944,0.3461629,1.3815701,0.1766766,1.8037451,0.5505737,46.9138719,41.0055981,5.819937299999999,0.5382364,0.0257,0.0452,0.2454933,6.65082006180175,21.9011695964942,8.906083859644625,22.794296621786,20.24650822762893,26.289935743693,16.0,29.1671,18.4726,32.8263,20.975946,16.4598783,62.1196995,58.000219034059796,51.5005255296786,37.950811933534744,18.453771583554875,-19.49704034997987,3.3303436555891244,7.371304277773302,4.040960622184178,44.90417296072508,43.825022154193185,-1.0791508065318922,4.312216767371601,2.9001852896157256,-1.4120314777558756,1.0267182779456194,6.554955825881469,5.528237547935849,8.475736404833837,20.894760868981443,12.419024464147606
Stevenage,Hertfordshire,Eastern,0.5,5.4,2.6785938,83.9543242,76.6742355,7.2800886999999985,6.9510158,2.651769,0.9802843,0.8162367,0.5751668,4.4362865000000005,0.2770804,3.44299849999999,1.2153525,44.0723403,44.325411100000004,2.9228184,1.4524067,0.2360661,0.3420958,0.4211179,5.8711705783432,22.3815193628982,8.850636858583451,21.571462700079188,16.48317277617916,31.089703490554232,24.0,34.4539,19.0575,29.679699999999997,24.9396798,14.849747699999998,58.582535199999995,67.80087589580252,60.200126840955534,53.117463246859465,25.939365562448792,-27.178097684410673,3.0555963341232726,6.215615123492918,3.160018789369645,35.161378268984755,41.432751960669556,6.271373691684801,8.665562150032507,8.116586679152523,-0.5489754708799843,0.0,0.3464825002926373,0.3464825002926373,0.0,17.94919817394358,17.94919817394358
Stockport,Greater Manchester,North West,0.0,0.0,4.290374,85.3155832,79.8094348,5.506148399999999,7.6226083,1.256128,4.0220895,0.3652977,0.8116666,1.9504797,0.5274402,3.309616,1.8016900999999999,43.1717599,43.5675861,6.362786600000001,0.6810118000000001,0.15833049999999999,0.118271,0.31856850000000003,5.0019379010378495,22.026707982883202,8.373941429720384,19.21275488479913,17.946001285683668,35.38725268445989,16.0,34.4674,17.4938,29.026999999999997,20.0340217,19.7519434,58.678753699999994,61.500320752699665,56.759917360741156,28.180889671208465,11.370556051553237,-16.81033361965523,3.553034748027903,11.137055605155323,7.58402085712742,54.28428624204098,49.87523750658151,-4.409048735459464,8.662016211400134,8.525055513586521,-0.1369606978136133,0.0,4.173248174347,4.173248174347,5.319773127322511,14.918847148776413,9.599074021453902
Stockton North,County Durham,North East,0.0,5.0,3.0454934,91.7973325,89.924944,1.8723885,4.572967800000001,0.485241,2.7893792,0.14829610000000001,0.248169,1.4748411,0.2663277,1.207554,0.9472792000000001,48.1587974,41.6081517,3.6662631,0.2380952,0.0313,0.2360775,0.2623083,8.98077552738668,22.282712329812,9.023100609718702,23.40853606173245,21.80714393672225,25.15617915260215,21.0,24.4105,14.5656,37.6518,21.7503157,19.1098742,58.5691567,61.80004014106718,53.200477938038745,37.4965203674492,21.464666720141174,-16.031853647308026,0.0,5.141573754712441,5.141573754712441,46.710587361974575,45.79556696345017,-0.9150203985244048,3.996937923355294,3.029330766557044,-0.96760715679825,2.7581887352695555,0.0,-2.7581887352695555,9.037765611951377,24.568861795139167,15.53109618318779
Stockton West,North Yorkshire; County Durham,North East,0.5,17.7,1.8134506000000001,93.2781648,91.6819933,1.5961714999999992,3.9827812,1.2994833000000001,1.6552811,0.0909,0.4400946,0.5943746,0.28573309999999996,1.5162463,0.628393799999999,55.789231699999995,35.5236364,2.4161941,0.6032274,0.028499999999999998,0.5134549,0.2660332,9.560329883910281,20.7197588242683,7.628931315852003,28.07441442868829,13.433379176442031,36.78504975325621,16.0,38.999,17.927100000000003,25.8043,6.5237945,12.622124200000002,80.38922149999999,74.2002623025603,67.52370507142757,56.47838616714698,41.88494592705292,-14.593440240094061,0.5033621517771374,3.036720259879107,2.53335810810197,33.905859750240154,37.487149965047905,3.5812902148077512,4.449567723342939,2.4733747275792592,-1.9761929957636801,0.0,1.0691229080143099,1.0691229080143099,4.662824207492795,14.048686212426498,9.385862004933703
Stoke-on-Trent Central,Staffordshire,West Midlands,0.0,0.0,3.9880690000000003,80.9530976,74.4441591,6.5089385000000055,10.7759194,1.4282299,5.9794399,0.569344,0.5507495,3.6365407000000003,0.4046504,2.5483233000000003,2.0861188,43.8635015,38.5570972,9.900920000000001,0.6773568,0.0372,0.23552540000000002,0.4223519,5.90215071416844,22.8944435599427,13.27689448688828,19.01605138180986,25.718073353954928,22.308882015024302,28.999999999999996,18.4269,14.6289,42.4481,24.2386308,24.6449679,50.328353299999996,57.60038579918585,47.80023298025086,47.1140113272593,17.62872283147723,-29.48528849578207,1.974883033735533,4.825866417297175,2.8509833835616423,42.89091356808668,42.36447618237978,-0.5264373857068989,3.7576951489780845,2.8309104820198927,-0.9267846669581918,0.0,8.147014650457649,8.147014650457649,4.262496921940409,24.203009436368273,19.940512514427866
Stoke-on-Trent North,Staffordshire,West Midlands,0.0,0.6,2.3615969,87.0282502,83.4546143,3.573635900000005,7.871967099999989,0.4874499,5.0728683,0.7695528,0.2960585,1.8391516,0.1614865,1.9986443,1.2619869000000001,47.3215176,38.1975318,7.6975219,0.2801093,0.0279,0.13257839999999999,0.1963755,6.84128858936056,22.4494690290954,10.04317116314739,24.42325057829552,26.18330304011154,20.79276946443244,16.0,21.1685,16.4239,42.1851,19.639176499999998,18.1430788,61.622548,59.90009017648828,51.800478599166034,54.14117759510609,26.271092669432917,-27.870084925673176,1.3668514624354806,3.419087136929461,2.0522356744939803,34.84037468935194,40.32918395573997,5.4888092663880315,3.3048174345249475,2.520055325034578,-0.7847621094903694,0.7694513477346587,3.051175656984786,2.2817243092501274,5.577327470846875,24.409405255878287,18.832077785031412
Stoke-on-Trent South,Staffordshire,West Midlands,0.0,15.9,2.2515812,89.8627899999999,87.1819567,2.680833299999907,6.4667033,0.9059735,4.0948732,0.1883917,0.27200369999999996,1.1716269,0.0942,1.6288470999999998,0.8699927,52.6288496,35.2651074,5.4566621,0.46036619999999995,0.0317,0.2719865,0.2360038,7.90053037125988,21.4517630027918,8.635669527670991,28.804433679111053,22.7630908354351,25.813154215072593,13.0,27.8841,17.1152,36.6055,16.4740318,12.2660863,70.63444410000001,67.00084499376996,58.500271482868,62.53473558206147,33.20306775438425,-29.331667827677222,1.6010431362489845,2.948072883591422,1.3470297473424375,29.631054679150097,34.7345024669044,5.103447787754305,6.2331666025394385,3.851790337550681,-2.3813762649887575,0.0,3.6441795711005818,3.6441795711005818,0.0,21.618386986468664,21.618386986468664
"Stone, Great Wyrley and Penkridge",Staffordshire,West Midlands,0.0,45.8,1.9822887,94.8758625,93.0360317,1.839830799999997,2.1242137000000003,1.0330156,0.4470297,0.0668,0.18096620000000002,0.8488178000000001,0.049600000000000005,1.8215111999999998,0.3296668,57.9316436,34.3117507,0.9220462,0.3220699,0.042,0.7313894,0.2908323,7.958971695663459,18.0425531914893,7.537421168604197,29.85715371172403,18.28768876375736,30.73457896083952,17.0,35.4633,20.1999,29.0261,12.8099925,11.672596,74.4734997,66.10052042086208,59.8006180003076,68.4837722770159,46.48117839607202,-22.002593880943884,3.416700541280674,5.227963525835866,1.8112629845551922,21.582764596392888,33.701192424596684,12.118427828203796,6.516762585310541,6.902034136076689,0.3852715507661477,0.0,7.687631517418751,7.687631517418751,0.0,0.0,0.0
