Seat,Nation,Region,KMeans_label,GMM_label,Agglomerative_label,DBSCAN_outlier,DominantHandTribe,Segment_1,Segment_2,Segment_3,Segment_4,Segment_5,Segment_6
Salford,england,North West,3,2,5,False,Progressives,1.683025625322474e-37,99.71086912754234,0.28913064844926,2.240084200081394e-07,2.1617139811489175e-33,3.0571227477033924e-57
Salisbury,england,South West,1,1,2,False,Average,41.498186933956326,14.066606429539075,0.00012190876620232348,4.183461405648781,0.42542015334879996,39.8262031687407
Scarborough and Whitby,england,Yorkshire and the Humber,1,6,2,False,Average,0.006236398809119365,0.0004572819707851519,1.0938971534259257e-08,0.01973632720227674,1.5301414283747784e-07,99.97356982806468
Scunthorpe,england,Yorkshire and the Humber,6,1,2,False,Reforms,90.04578350825814,0.20957925309024306,5.8124557380716226e-06,9.74463073841142,9.136981269649218e-09,6.786475058945082e-07
Sefton Central,england,North West,1,2,6,False,Average,0.0009849013963778963,99.9839852536462,0.015028754456876332,1.3288606954468343e-10,1.0488851906418071e-06,4.1482503593853494e-08
Selby,england,Yorkshire and the Humber,1,5,2,False,Reforms,0.05657353592359809,0.004703201530392494,3.614152343895457e-09,0.06612050693934715,99.87074799368474,0.0018547583077270582
Sevenoaks,england,South East,5,5,6,False,Liberal,4.855588205867481e-09,0.05831038936959465,1.6681131871559012e-07,0.25536469169759424,99.68632474726581,1.7437659366451008e-13
Sheffield Brightside and Hillsborough,england,Yorkshire and the Humber,4,2,4,False,Reforms,3.1026658508146216e-26,72.91271938478712,27.08728044513072,1.700819896339528e-07,1.2362883893307736e-38,1.5522648599917094e-57
Sheffield Central,england,Yorkshire and the Humber,3,3,5,False,Left,9.52497801953195e-108,0.017605568130781554,99.98239443186931,8.778283859852264e-29,9.27383652987552e-106,1.6754935556780476e-149
Sheffield Hallam,england,Yorkshire and the Humber,5,2,6,False,Liberal,1.3597620041935838e-13,99.99843940510522,0.0015175678237135872,4.297172593336888e-05,5.53450247740744e-08,5.356612488961518e-29
Sheffield Heeley,england,Yorkshire and the Humber,6,4,4,False,Average,4.908643862082667e-08,30.365331731907315,0.0017385660673998576,69.63292965229013,6.486753993057748e-10,1.9471777018249096e-26
Sheffield South East,england,Yorkshire and the Humber,6,4,4,False,Reforms,4.535482294453948e-05,3.3119627664297697,0.0007351986536864272,96.68723751935514,1.9160737937899734e-05,5.910276809903438e-13
Sherwood Forest,england,East Midlands,6,1,2,False,Reforms,81.72907717416122,0.0524279861655351,3.814576904634534e-08,14.138729223042363,4.007283639061207,0.07248193942398873
Shipley,england,Yorkshire and the Humber,1,5,2,False,Liberal,1.4775468776818958e-06,0.022902568827912462,3.679151549477511e-08,0.10122751444853346,99.87586839938452,3.0006035690665686e-09
Shrewsbury,england,West Midlands,1,1,2,False,Average,98.58429443509121,0.5135089451557827,8.482660275749962e-07,0.5211069841774433,0.2703638996654044,0.11072488764409863
Sittingbourne and Sheppey,england,South East,6,4,2,False,Average,5.323337297898516,0.08172389929934153,3.939271440845638e-07,94.59292826727854,0.0006950263545346702,0.0013151152418737224
Skipton and Ripon,england,Yorkshire and the Humber,1,6,2,False,Liberal,1.3886035184705586e-05,0.005838036392076692,8.162262681080162e-08,0.0005229886459538877,3.518934090443689,96.47469091686054
Sleaford and North Hykeham,england,East Midlands,1,6,2,False,Reforms,2.22596160302013e-05,0.00024459532090005925,7.910214928409827e-10,0.0009941167377856858,0.0021676005017861634,99.99657142703244
Slough,england,South East,4,3,3,True,Muslim,1.01480971096935e-93,23.540526347703118,76.45947365229605,8.216002951378611e-13,8.552398282671771e-64,8.77199178700891e-131
Smethwick,england,West Midlands,4,3,4,False,Progressives,1.3845663115352375e-64,0.3954436291297663,99.60455637086805,2.1605762230270885e-12,4.474882730586499e-58,1.1609671822855344e-103
Solihull West and Shirley,england,West Midlands,5,2,6,False,Liberal,6.392685564379064e-13,99.98838487918889,0.0022023266708502956,0.003092044667811129,0.006320749471784132,6.07648288847911e-22
South Basildon and East Thurrock,england,Eastern,6,4,2,False,Average,1.4192848692118678,1.6633096687279865,1.2529608139930688e-05,96.91724852489985,0.00014440749400890425,5.809898312885858e-11
South Cambridgeshire,england,Eastern,5,2,6,False,Liberal,7.544485176413374e-11,99.99347724540483,0.0037774194432621377,0.0027452127183717496,1.2235814253819208e-07,1.526968063938988e-25
South Cotswolds,england,South West,1,5,6,False,Liberal,2.233752762103254e-06,0.001167023957141637,3.082672821195668e-09,0.0010707490029575944,99.99528621273532,0.0024737774691424488
South Derbyshire,england,East Midlands,1,5,2,False,Reforms,5.086802460900356,1.7751162249747796,2.712182434425754e-06,13.596622836398339,79.5414546801566,1.085387482640201e-06
South Devon,england,South West,1,6,2,False,Average,4.309150146002751e-07,9.674079431185952e-05,6.337120708005664e-09,8.018136728569908e-05,1.444987433549458e-07,99.9998224960876
South Dorset,england,South West,1,6,2,False,Average,3.3805593667568977e-06,3.5578299236787086e-05,1.3040950069237819e-09,0.0004357959364577239,1.364394093909767e-09,99.99952524253649
South East Cornwall,england,South West,1,6,2,False,Reforms,4.9613584542835406e-09,4.476599773576555e-05,6.502593094738904e-09,2.0193525235633413e-05,1.7848122191392514e-10,99.99993502883463
South Holland and The Deepings,england,East Midlands,6,6,2,False,Reforms,1.8698449637330348,0.32925272361690544,3.498452526020646e-05,2.3810996637517685,1.0399096081581886e-06,95.41976662446325
South Leicestershire,england,East Midlands,1,5,2,False,Liberal,0.00011227556956463331,0.003358703400933713,3.2067875740438064e-09,0.028548283820254112,99.96796943133434,1.1302668109232588e-05
South Norfolk,england,Eastern,1,2,2,False,Average,21.62984967181935,78.070418356233,0.0009824980814944818,0.2984535730704866,0.0002958231978048934,7.75979694722758e-08
South Northamptonshire,england,East Midlands,1,5,2,False,Liberal,7.120519948822212e-08,0.000582700123876165,4.4432700095312665e-10,0.003498263236447543,99.99591895380259,1.1187573204162802e-08
South Ribble,england,North West,1,5,2,False,Average,0.07406444480132432,1.0229389156777595,3.2131040144461362e-06,0.0001545928029663895,98.90110513052963,0.0017337030842664513
South Shields,england,North East,6,1,2,False,Average,99.78114501216042,0.21875711191542946,5.086626865648217e-06,9.278922176415273e-05,2.3503621347872486e-11,5.209056793319412e-11
South Shropshire,england,West Midlands,1,6,2,False,Liberal,2.3642853204035832e-07,0.00010552029349524824,4.58032693736949e-08,2.0585497320385518e-07,7.851218303568061e-07,99.99989320649796
South Suffolk,england,Eastern,1,6,2,False,Liberal,0.00367355942428488,0.0011545097050212772,4.668589409122009e-09,0.016477249956043015,3.8040095520891724,96.17468512415687
South West Devon,england,South West,1,6,2,False,Average,1.8674269250550472e-06,0.009326634965477611,2.3600667461877498e-08,0.012064179254644116,0.046072892244452913,99.93253440250778
South West Hertfordshire,england,Eastern,5,2,6,False,Liberal,2.336254340806331e-16,99.82625248449963,0.0025846339924496865,0.17115791717675452,4.964331245650052e-06,2.207795942898938e-24
South West Norfolk,england,Eastern,6,6,2,False,Reforms,0.19854882851994804,0.03980708067323604,2.6496510218097706e-06,4.048422187939647,1.0247518731270621e-07,95.713219150741
South West Wiltshire,england,South West,1,6,2,False,Average,0.25704124329826095,0.0025733395562848147,9.359762925770577e-09,0.8217278240544464,0.02044479705929705,98.89821278667196
Southampton Itchen,england,South East,3,4,4,False,Average,5.657410042709354e-10,6.944770473105207,0.00027286337444247364,93.05495666287668,7.789933315255454e-11,4.66207261844513e-20
Southampton Test,england,South East,3,2,5,False,Average,1.0248658865220754e-21,86.31230087882882,0.008416132087714736,13.679282989083513,3.996847258328178e-18,3.2109900865641642e-37
Southend East and Rochford,england,Eastern,6,4,2,False,Average,0.00025331659794562364,0.7292185881091406,1.934683810895225e-05,99.27050629095152,2.3139659768515087e-06,1.4353727776397988e-07
Southend West and Leigh,england,Eastern,1,4,2,False,Average,0.16355910295194903,32.139675408594,0.0005443345672136078,67.68784342277931,0.007245861269752386,0.0011318698377417238
Southgate and Wood Green,england,London,2,3,1,False,Progressives,6.160924951492599e-63,35.89913534807557,64.10078560327183,7.90486525227667e-05,1.4402809154993848e-46,6.410410140632053e-79
Southport,england,North West,1,6,2,False,Average,0.0037920562835664397,0.008341564092935058,2.679198853505817e-07,0.000316483335816931,0.0010261062713836965,99.98652352209643
Spelthorne,england,South East,5,4,4,False,Liberal,1.1681215479646645e-11,18.903025079250998,0.00041246440113746935,81.09123153180524,0.005330924530908123,8.630110100311243e-16
Spen Valley,england,Yorkshire and the Humber,6,5,2,False,Average,0.004591444786213531,0.41993746582535285,1.7069346395361207e-06,45.38663584937041,54.1888280939254,5.439158076576299e-06
St Albans,england,Eastern,5,2,6,False,Liberal,1.9995896116247656e-28,99.93877433249071,0.012655669967852798,0.04856995485093806,4.2690626386721675e-08,1.2738324116478274e-42
St Austell and Newquay,england,South West,1,6,2,False,Reforms,0.006027601556650493,0.005571590221056087,9.321753683392642e-08,0.22149415540680117,4.983676035694938e-07,99.76690606123042
St Helens North,england,North West,6,1,2,False,Average,99.96606577646831,0.0338999457044881,6.737572935116816e-07,2.7705191302219996e-05,5.351587123526216e-06,5.472914219883193e-07
St Helens South and Whiston,england,North West,6,1,2,False,Average,99.84507378286628,0.15491608060208048,1.005661012492872e-05,7.991298853864078e-08,2.6953973013190034e-14,8.583462290955072e-12
St Ives,england,South West,1,6,2,False,Average,5.481494653279733e-07,0.00012318492999856392,2.8909735793946815e-08,6.869905654109113e-05,1.1859514461285165e-10,99.9998075388356
St Neots and Mid Cambridgeshire,england,Eastern,5,4,6,False,Liberal,4.535989402008057e-09,18.398036694624103,0.00017173864369029454,76.8110544965209,4.790737065675291,2.6451562672111235e-19
Stafford,england,West Midlands,1,1,2,False,Average,78.71004408495304,1.9386565893837957,3.3318636099729468e-06,5.302217448722773,13.859575516783847,0.1895030282929469
Staffordshire Moorlands,england,West Midlands,1,6,2,False,Average,0.007946079432890184,0.006893903823390502,3.9313849097811214e-08,0.0005292825550836901,0.2977842517774473,99.68684644309732
Stalybridge and Hyde,england,North West,6,4,2,False,Average,1.2253886634608442,5.964197418673645,5.020237748459229e-05,90.06405219327259,2.746311486809961,3.5405562754362466e-08
Stevenage,england,Eastern,6,4,4,False,Average,2.757455357371613e-05,5.357506443679352,0.00011864102887376005,94.641239293721,0.0011080470172156534,5.479006203830729e-18
Stockport,england,North West,5,4,4,False,Average,3.660154500112068e-08,1.6913835904793788,1.3846258072091713e-05,98.2403535156837,0.06824901097729646,1.1014089256300554e-18
Stockton North,england,North East,6,1,2,False,Average,67.42006645079964,0.36275410586751516,1.4678149171930314e-06,32.217158450794784,1.9509244853246693e-05,1.5478345783301903e-08
Stockton West,england,North East,1,5,6,False,Average,1.1816737714941887e-05,0.09182577006980189,9.064071591693849e-08,0.0012563970613513776,99.90690584445036,8.104010084652053e-08
Stoke-on-Trent Central,england,West Midlands,6,4,4,False,Reforms,8.680657249009942e-09,2.4371574922350234,0.00023244854501740914,97.56261005053923,3.4314550999677665e-16,8.27421468190113e-24
Stoke-on-Trent North,england,West Midlands,6,4,2,False,Reforms,0.20525760032527487,0.22185361989868935,5.194914139391522e-06,99.57288323872869,3.4535781516780557e-07,7.753081488642016e-10
Stoke-on-Trent South,england,West Midlands,6,4,2,False,Reforms,28.1685545427674,0.9973034076620136,3.397189358288095e-06,56.52335294083326,14.307636709486774,0.0031490020612441427
"Stone, Great Wyrley and Penkridge",england,West Midlands,1,5,2,False,Average,0.510958103762807,0.04652239410554044,8.813235743660575e-08,0.0018183586795277563,99.07840622973428,0.36229482558553905
Stourbridge,england,West Midlands,6,4,2,False,Average,2.061859235470995,1.0715526266316446,3.212264408681403e-06,55.87589807924238,40.9906829895769,3.856813713161069e-06
Stratford and Bow,england,London,2,3,1,True,Progressives,1.3616115486288415e-135,1.1724204359785382e-07,99.99999988275796,1.7437125586990302e-32,5.178992294157653e-111,3.1341363643139854e-183
Stratford-on-Avon,england,West Midlands,1,5,6,False,Liberal,2.3239640504026216e-05,0.005325209510962204,3.8639698534992796e-08,0.0002690480893304445,99.9934765680016,0.0009058961178628503
Streatham and Croydon North,england,London,2,2,1,False,Progressives,9.773991495650327e-66,59.18546282645718,40.81442027736653,0.00011689617615918517,3.8376404049883916e-37,8.477694267849719e-85
Stretford and Urmston,england,North West,5,4,4,False,Liberal,4.337251592301993e-17,27.013056714002122,0.004080346556373672,72.98256050633569,0.0003024331058209419,6.343249588261483e-28
Stroud,england,South West,1,5,2,False,Average,0.0011785622011712808,0.0019762849383362278,1.5923247075176186e-09,0.04408760378147906,99.95212738251847,0.0006301649682257551
Suffolk Coastal,england,Eastern,1,6,2,False,Average,7.841735092951838e-06,1.4539696808139476e-05,5.625963982983164e-10,5.160332528168026e-05,1.770560022890861e-05,99.99990830908001
Sunderland Central,england,North East,6,1,2,False,Average,98.95089836300727,1.0428960019760478,3.044967843424191e-05,0.00617209252224931,2.669231408525917e-06,4.235846557108727e-07
Surrey Heath,england,South East,5,4,6,False,Liberal,9.049771236673941e-08,35.77118801661858,0.0002825787194047059,61.190565469529155,3.0379638367301562,7.905031956274568e-09
Sussex Weald,england,South East,1,5,2,False,Average,1.6580186072910142e-05,0.021846521475965677,6.185555798744878e-08,0.055251514256254526,99.10430760561107,0.8185777166150379
Sutton and Cheam,england,London,5,2,5,False,Liberal,3.849581904013803e-26,93.18294067771767,0.03317250472816325,6.783886817551488,2.603747236012743e-12,4.1185559332494844e-32
Sutton Coldfield,england,West Midlands,5,2,6,False,Liberal,2.8956728323645343e-11,99.8707104139519,0.0023191841986363658,0.002788286166540053,0.12418211565407652,1.7693994382458927e-20
Swindon North,england,South West,6,4,2,False,Average,0.028515365136250338,0.12958214482207384,1.1876603498703386e-06,99.8407444254514,0.00115687263229167,4.297585707219904e-09
Swindon South,england,South West,5,4,4,False,Average,7.123625516056227e-15,2.5732829862397257,0.0033572756949914544,97.42335973806536,1.9994819537103765e-16,8.301944577442769e-21
Tamworth,england,West Midlands,6,1,2,False,Average,92.05358534624487,0.07929097291853426,1.4969717540681128e-07,7.478797410190722,0.3874655050485525,0.0008606159001758388
Tatton,england,North West,5,5,6,False,Liberal,2.8279380438008997e-10,0.41958712016789596,2.0034688167334673e-06,0.0014287198443434196,99.57898215623591,3.0575131328656777e-13
Taunton and Wellington,england,South West,1,1,2,False,Average,93.27751098973141,0.27303886259346405,4.6728875769645705e-07,5.653860660266619,0.7236294355856089,0.07195958453410499
Telford,england,West Midlands,6,4,2,False,Average,0.028027772839185887,0.22087999348825887,7.869488234986122e-06,99.75108436105884,3.125476446729472e-09,2.985340447925691e-14
Tewkesbury,england,South West,1,5,2,False,Average,7.810014664825497e-05,0.0011149358891150989,1.2285591893063382e-09,0.04840170103467093,99.946738036054,0.0036672256470250686
The Wrekin,england,West Midlands,6,5,2,False,Average,6.98718852936903,0.8023933627440142,1.829968125267775e-06,14.210756079968698,77.81497912774113,0.18468107020896254
Thirsk and Malton,england,Yorkshire and the Humber,1,6,2,False,Reforms,2.524066382723383e-06,2.6015400061546978e-05,2.3784839631959084e-09,1.6566555756293093e-06,2.175387351074178e-06,99.99996762611217
Thornbury and Yate,england,South West,1,5,2,False,Liberal,2.039431316881189e-05,0.002000742191978,1.1203769035185305e-09,0.0216396262642885,99.97628307355411,5.616255603875304e-05
Thurrock,england,Eastern,5,4,4,False,Progressives,7.09034538085638e-23,4.731216682949842,0.013393174219835435,95.25539014283031,1.933703175484784e-17,5.466602233635545e-40
Tipton and Wednesbury,england,West Midlands,4,3,4,False,Reforms,1.2262073809450969e-27,12.40057486634223,87.5994251295897,4.068100003987768e-09,4.248495623449829e-45,1.6121255135042595e-63
Tiverton and Minehead,england,South West,1,6,2,False,Reforms,1.2496510723040584e-06,5.687593319103784e-06,2.0569303239172798e-10,3.5501055265426334e-05,1.9686589040452667e-07,99.9999573646288
Tonbridge,england,South East,1,5,6,False,Liberal,3.058056501660578e-07,0.0012908369128837734,1.559006306997742e-09,0.016531877856060244,99.98217697728037,5.860316995555623e-10
Tooting,england,London,2,2,5,False,Progressives,1.0523208678032825e-53,73.31383385701722,26.686166141750455,1.2324139567249975e-09,1.1262750905899027e-40,2.6950751187422404e-83
Torbay,england,South West,1,6,2,False,Average,0.0003215776937174832,0.12750681485313328,3.727851919132548e-05,1.7817521141402966,5.62266071487664e-13,98.09038221479305
Torridge and Tavistock,england,South West,1,6,2,False,Average,1.9114706000457307e-09,2.4194246292856663e-05,4.037187149429254e-09,1.8074582830466035e-05,6.888749736535e-11,99.99995772515332
Tottenham,england,London,2,3,1,False,Progressives,1.4596630824456404e-101,0.028140200888701103,99.97185979911139,1.0122785809132097e-19,9.4830794418735e-96,1.0046968744860259e-139
Truro and Falmouth,england,South West,1,2,2,False,Average,24.373184939044975,37.837543785057306,0.0001354347641676737,31.2874242971019,0.07080813258886817,6.43090341144283
Tunbridge Wells,england,South East,5,5,6,False,Liberal,1.556474559086742e-09,0.21521488889679719,6.02143897218197e-07,2.8307588536180828,96.9540256537848,5.6705751984551185e-15
Twickenham,england,London,5,2,5,False,Liberal,6.26622362324323e-32,99.96201705391363,0.027326397398662328,0.01065654868694291,8.830445405293612e-13,6.898175179187294e-49
Tynemouth,england,North East,1,5,2,False,Average,0.15694435641567628,0.03587951604928942,2.3000109274070516e-08,0.09493284948211358,99.71223776533736,5.489715427929377e-06
Uxbridge and South Ruislip,england,London,4,2,5,False,Progressives,1.2128386732346464e-51,99.77212133921643,0.21283818621968112,0.015040474563958689,7.656937788590702e-28,3.788885817819802e-64
Vauxhall and Camberwell Green,england,London,2,3,1,False,Progressives,2.6205302506783876e-108,0.015317173179602368,99.98468282682039,6.834233449014636e-16,5.229371057227097e-79,3.813095050187932e-147
Wakefield and Rothwell,england,Yorkshire and the Humber,6,2,4,False,Average,3.4709427569666653,66.43500859232321,0.0011588102142779206,30.092889645778275,1.9471768609799526e-07,2.8152287867801118e-14
Wallasey,england,North West,6,1,2,False,Average,85.47788504873708,0.1324485343351431,2.5357036721194905e-07,6.207932305826416,0.1089953846316727,8.072738472899358
Walsall and Bloxwich,england,West Midlands,4,2,4,False,Muslim,2.732570605918459e-34,99.47083187578409,0.5247825800360904,0.0043855441798234425,1.2996682559528561e-28,4.415183563351553e-64
Walthamstow,england,London,2,2,1,False,Progressives,1.5031491516953154e-79,73.09821635562574,26.901781504448174,2.139926228000681e-06,1.1421331739758722e-43,8.115992861825041e-102
Warrington North,england,North West,6,1,2,False,Average,96.24644149497738,0.32207253583187384,1.2414021036138888e-06,0.6541406883454601,2.7769977517804887,0.00034628766277223794
Warrington South,england,North West,1,5,6,False,Average,0.0006856820492535526,0.06013382769967117,1.4977970242757669e-07,0.016813495595345868,99.92236682304035,2.183575610627845e-08
Warwick and Leamington,england,West Midlands,5,2,5,False,Liberal,3.9548952816162364e-20,99.95280243959661,0.04715609728132783,4.1463122095839345e-05,3.6441631893638445e-18,7.806585325551583e-41
Washington and Gateshead South,england,North East,6,1,2,False,Average,99.96834066491755,0.02904515416990276,3.5739448726860894e-07,0.002613822896214368,1.4417645982434888e-10,4.77659933229981e-10
Watford,england,Eastern,5,2,5,False,Liberal,3.0200303779106325e-41,98.68918842754967,0.23372293156616233,1.077088640884012,2.205169845874617e-22,1.3520887777827655e-48
Waveney Valley,england,Eastern,1,6,2,False,Reforms,2.917263514039861e-06,1.669751133369126e-05,1.345979789872979e-09,2.928274551608662e-05,2.8880885535753296e-06,99.9999482130451
Weald of Kent,england,South East,1,5,2,False,Liberal,1.1051702597497047e-06,0.0021719474579217635,4.414236808854791e-09,0.007531425438963555,99.98646497406163,0.003830543457019135
Wellingborough and Rushden,england,East Midlands,6,4,2,False,Average,0.0060076992539103554,0.23591432176808946,1.2762531227026331e-05,99.75806518650676,2.9313664158219232e-08,6.264264885652723e-10
Wells and Mendip Hills,england,South West,1,5,2,False,Liberal,2.7739809443622664e-05,0.004919465761920649,1.0449107560364706e-08,0.013818662968845843,95.0230900708192,4.958144050191488
Welwyn Hatfield,england,Eastern,5,4,5,False,Average,1.2240499845636363e-15,16.590836144940628,0.0005561730900783033,83.40860621718733,1.464782015978914e-06,2.544079482955448e-27
West Bromwich,england,West Midlands,4,3,4,False,Progressives,6.79928322537056e-67,0.14667217442687416,99.85332782557309,4.231177625070613e-18,2.926840935869746e-70,1.7492715012283254e-106
West Dorset,england,South West,1,6,2,False,Average,0.0002829419667426191,0.0019573420869834885,1.9769646229276988e-07,0.0001448605945814147,1.9528611085226273e-07,99.99761446236911
West Ham and Beckton,england,London,2,3,1,True,Progressives,3.2821943783764063e-105,0.0038987456101885684,99.99610125438977,4.1555615340013464e-17,2.2740332463283214e-75,4.1326968368124913e-138
West Lancashire,england,North West,1,1,2,False,Average,99.52853515491147,0.369470954873242,6.104408466224086e-06,1.3332831144712574e-05,0.10023696914399452,0.001737483831734914
West Suffolk,england,Eastern,6,4,2,False,Reforms,0.2504409936397576,0.35990194576674617,1.6980979053368068e-05,99.38950197158174,2.224425101496241e-05,0.00011586378165075797
West Worcestershire,england,West Midlands,1,5,2,False,Liberal,0.00020243230560531552,0.007445540814724619,3.681425558868681e-08,0.0006382801166604226,98.44932677171857,1.5423869382302269
Westmorland and Lonsdale,england,North West,1,6,2,False,Reforms,3.049164441769535e-06,3.669497455620092e-05,1.532438964794515e-09,4.407421122585878e-06,9.480139363192406e-05,99.99986104551377
Weston-super-Mare,england,South West,1,4,2,False,Average,4.582415969746764,0.17277745006238293,9.888942781159368e-07,66.70404356555025,0.0022601828857037576,28.538501842860658
Wetherby and Easingwold,england,Yorkshire and the Humber,1,5,6,False,Liberal,7.010499443371127e-08,0.048591049792701145,1.481758907800743e-07,1.697089303461801e-05,99.95139029785439,1.4631790463463256e-06
Whitehaven and Workington,england,North West,6,1,2,False,Reforms,97.9449444929186,2.0541306242057433,0.0009248828722891755,3.5191565794996006e-12,2.203858673844695e-23,2.6667047584384302e-17
Widnes and Halewood,england,North West,6,1,2,False,Average,99.91698975264434,0.08300395023782393,2.7206334195183935e-06,3.5175560574039214e-06,5.3919825859788935e-08,5.00850980244264e-09
Wigan,england,North West,6,1,2,False,Average,99.68194748177045,0.3180383126300586,1.0314229151828602e-05,3.891292767974872e-06,6.41672323614023e-11,1.3439571935409685e-11
Wimbledon,england,London,2,2,5,False,Liberal,3.5645117761391853e-53,94.89660884000425,5.103391034770229,1.252256718140865e-07,1.727427292819811e-30,1.816825368655018e-71
Winchester,england,South East,5,2,6,False,Liberal,4.643858422212044e-05,99.16655104308629,0.0003899103951173158,0.48528812492235585,0.34772448301202147,1.4450780719056298e-13
Windsor,england,South East,5,2,5,False,Liberal,2.4133391237973776e-24,99.94016795663711,0.055427177648888645,0.004404865713372028,7.075665260630691e-13,1.1390757863365036e-37
Wirral West,england,North West,1,2,6,False,Average,0.0040914184973996955,99.98098129422164,0.014927286109937989,1.1382975260322146e-09,2.9228497951186616e-11,3.399808252370209e-12
Witham,england,Eastern,1,5,2,False,Liberal,0.0022513908268631524,0.006498251572348084,1.0664696745592846e-08,0.49264179133012703,99.49637887114503,0.002229684460931012
Witney,england,South East,1,5,2,False,Liberal,1.2545577972635666e-05,0.001572249072176748,2.470792275876913e-09,0.07417680966347898,99.92423099059046,7.402625145071628e-06
Woking,england,South East,5,2,6,False,Liberal,2.986002019427981e-30,99.67568628601083,0.2492641117155771,0.07504960225525911,1.8202031565756318e-11,6.877086348096904e-40
Wokingham,england,South East,5,2,6,False,Liberal,8.621332711629001e-19,99.89517819143657,0.002327979855193465,0.10102571748959516,0.001468111218767565,1.955522499174589e-30
Wolverhampton North East,england,West Midlands,6,2,4,False,Average,5.681575977773969e-27,71.17610850423131,28.823891433380123,6.238871509133154e-08,4.867739287554734e-41,1.2489375374543007e-61
Wolverhampton South East,england,West Midlands,4,3,4,False,Progressives,6.500518116107164e-66,0.0025068931949821034,99.99749310680498,1.0946554417269379e-17,2.3732169761380008e-77,7.43102972950901e-111
Wolverhampton West,england,West Midlands,4,3,4,True,Progressives,1.3885493610245744e-74,0.032503810785853945,99.96749618921407,4.732493888399104e-20,6.67773899198179e-71,5.1694680650596086e-111
Worcester,england,West Midlands,6,4,2,False,Average,0.7843661472398594,21.08381161411401,0.00010201861109988028,71.48774453883982,6.643975271139464,4.100558130802813e-07
Worsley and Eccles,england,North West,6,5,2,False,Average,0.11807544568806937,12.834081986985796,0.00012881059156769775,37.33784903928062,49.70986470525879,1.2195247531667384e-08
Worthing West,england,South East,1,6,2,False,Average,0.06284043645581325,0.09105982633147162,1.9410107903076526e-06,0.5928953428303521,0.00031538533113097914,99.25288706804037
Wycombe,england,South East,4,3,1,False,Liberal,2.283230611179849e-68,2.2451263996217534,97.75487358570531,1.467285514303583e-08,8.738220729678592e-44,4.440845953174725e-88
Wyre Forest,england,West Midlands,1,6,2,False,Average,10.401903871795131,0.009707996000459846,3.9145980324850786e-08,0.14700257556253393,0.5047659824085865,88.93661953508726
Wythenshawe and Sale East,england,North West,6,2,4,False,Average,1.1999951160301152e-13,63.20420942351021,0.007022771981828357,36.78876780433486,1.7317000966462748e-10,3.436247435715593e-33
Yeovil,england,South West,1,6,2,False,Average,0.40540259905070236,0.0009313832372402428,3.5165018182377958e-09,0.17103172073836748,0.004589975827973265,99.41804431762925
York Central,england,Yorkshire and the Humber,3,2,5,False,Left,4.9335107412603044e-23,99.95980170405059,0.04019829314468006,2.804613290198131e-09,1.92866635875739e-34,1.4608039788404253e-46
York Outer,england,Yorkshire and the Humber,1,5,6,False,Liberal,4.0893006402754815e-05,0.005259244207807303,5.409991439240748e-09,0.00032115599996755337,99.99337356025923,0.00100514111659175
Aberdeen North,scotland,Scotland,6,2,4,False,Average,0.02812837305237209,99.7340574561817,0.23778810122055583,2.6069545229182218e-05,2.0729382675997238e-19,4.497978767649644e-25
Aberdeen South,scotland,Scotland,3,2,5,False,Average,6.491339683023861e-13,99.91060118602442,0.023506155888751257,0.06589265808559028,5.583646995362838e-13,7.122707376862719e-28
Aberdeenshire North and Moray East,scotland,Scotland,6,1,2,False,Average,99.98975257117539,0.010232280835758216,1.3961708895247994e-06,1.375061099980065e-05,4.066035021594075e-15,1.206938713727205e-09
Airdrie and Shotts,scotland,Scotland,6,1,2,False,Average,99.95189058038929,0.04737715878356318,3.516178023229708e-07,0.0007318680729789508,4.073178495696857e-08,4.0461804158945335e-10
Alloa and Grangemouth,scotland,Scotland,6,1,2,False,Average,99.98501544294398,0.014979480352993988,5.066650498958077e-06,1.0052449030075934e-08,2.995930018864525e-19,1.915625429148805e-17
Angus and Perthshire Glens,scotland,Scotland,1,1,2,False,Average,99.421135686794,0.06221651924507975,2.3102389258433344e-06,0.005609552134175199,5.2375826951064924e-06,0.5110306940051088
Arbroath and Broughty Ferry,scotland,Scotland,1,1,2,False,Average,99.98754144785228,0.012395610301690129,2.8930155036767296e-07,6.209071622814904e-05,3.777929117363358e-08,5.240489866415439e-07
"Argyll, Bute and South Lochaber",scotland,Scotland,1,1,2,False,Average,88.40312421681405,0.15291764238273878,3.2353556493403815e-05,0.004299488161273932,3.101593758178142e-08,11.439626268069334
"Ayr, Carrick and Cumnock",scotland,Scotland,6,1,2,False,Average,99.99508061940172,0.004914507729046361,4.203301284372753e-07,4.433569560388749e-06,1.1536203741373204e-14,1.8969496032944677e-08
Bathgate and Linlithgow,scotland,Scotland,6,1,2,False,Average,99.32976409536613,0.6443032136784272,1.3544069301570822e-05,0.025893991368999694,2.5155497345062915e-05,1.9838855970120942e-11
"Berwickshire, Roxburgh and Selkirk",scotland,Scotland,1,1,2,False,Average,99.98982323143684,0.009876110408213736,5.313814585500918e-06,2.978707947870162e-05,2.0753505451572077e-13,0.00026555726060198783
"Caithness, Sutherland and Easter Ross",scotland,Scotland,1,1,2,False,Average,99.99241047922729,0.007524904673013451,1.0501143682589707e-06,1.460320537673268e-05,7.232281183611599e-11,4.896270762665321e-05
